message_id,email_length,word_count,communication_time_category
<5691417.1075844362640.JavaMail.evans@thyme>,164,20,Morning
<25522767.1075844362663.JavaMail.evans@thyme>,3136,398,Morning
<1287005.1075844362726.JavaMail.evans@thyme>,2685,368,Morning
<21655118.1075844362751.JavaMail.evans@thyme>,6480,909,Morning
<26299534.1075844309237.JavaMail.evans@thyme>,254,29,Afternoon
<26213104.1075844362776.JavaMail.evans@thyme>,2729,349,Morning
<27507707.1075844362799.JavaMail.evans@thyme>,3246,414,Morning
<9080536.1075844362824.JavaMail.evans@thyme>,1051,163,Afternoon
<11014250.1075844362852.JavaMail.evans@thyme>,3693,458,Afternoon
<30262115.1075844362875.JavaMail.evans@thyme>,890,156,Afternoon
<30849883.1075844362898.JavaMail.evans@thyme>,851,132,Afternoon
<10916315.1075844362920.JavaMail.evans@thyme>,59,12,Evening
<28426546.1075844362943.JavaMail.evans@thyme>,221,40,Morning
<16963118.1075844362966.JavaMail.evans@thyme>,993,148,Morning
<20685580.1075844362989.JavaMail.evans@thyme>,473,74,Morning
<5085087.1075844363014.JavaMail.evans@thyme>,1487,236,Morning
<1924196.1075844363039.JavaMail.evans@thyme>,561,68,Morning
<27060715.1075844363062.JavaMail.evans@thyme>,248,44,Morning
<12673241.1075844363084.JavaMail.evans@thyme>,706,107,Morning
<29195863.1075844363108.JavaMail.evans@thyme>,209,39,Afternoon
<28411846.1075844363130.JavaMail.evans@thyme>,89,15,Afternoon
<4783081.1075844363154.JavaMail.evans@thyme>,1052,148,Afternoon
<26379077.1075844363177.JavaMail.evans@thyme>,2374,376,Afternoon
<31999639.1075844363201.JavaMail.evans@thyme>,2691,416,Afternoon
<7508907.1075844363227.JavaMail.evans@thyme>,2519,339,Afternoon
<3989134.1075844363252.JavaMail.evans@thyme>,3373,513,Afternoon
<3620821.1075844363275.JavaMail.evans@thyme>,1648,286,Afternoon
<20954147.1075844363298.JavaMail.evans@thyme>,853,126,Afternoon
<22587579.1075844363321.JavaMail.evans@thyme>,1988,271,Afternoon
<28152526.1075844363345.JavaMail.evans@thyme>,150,29,Evening
<8472726.1075844363368.JavaMail.evans@thyme>,192,30,Morning
<29651234.1075844363391.JavaMail.evans@thyme>,777,132,Morning
<31435669.1075844363417.JavaMail.evans@thyme>,1320,194,Afternoon
<24763854.1075844363440.JavaMail.evans@thyme>,1315,182,Morning
<30478477.1075844363463.JavaMail.evans@thyme>,1602,228,Morning
<9813456.1075844363486.JavaMail.evans@thyme>,1588,222,Morning
<14736232.1075844363509.JavaMail.evans@thyme>,812,126,Morning
<6593999.1075844363531.JavaMail.evans@thyme>,440,78,Morning
<28615446.1075844363554.JavaMail.evans@thyme>,1004,154,Morning
<4139107.1075844363598.JavaMail.evans@thyme>,492,81,Morning
<7640148.1075844363626.JavaMail.evans@thyme>,482,79,Morning
<28710926.1075844363654.JavaMail.evans@thyme>,463,74,Morning
<31807911.1075844363677.JavaMail.evans@thyme>,651,115,Morning
<6365295.1075844363700.JavaMail.evans@thyme>,1535,257,Morning
<9998867.1075844363723.JavaMail.evans@thyme>,2105,348,Morning
<10371482.1075844363747.JavaMail.evans@thyme>,321,61,Afternoon
<31787963.1075844363769.JavaMail.evans@thyme>,388,57,Afternoon
<6639903.1075844363792.JavaMail.evans@thyme>,545,90,Afternoon
<28366786.1075844363815.JavaMail.evans@thyme>,45,8,Evening
<19217374.1075844363838.JavaMail.evans@thyme>,23,3,Evening
<24999069.1075844363863.JavaMail.evans@thyme>,141,23,Evening
<24314271.1075844363886.JavaMail.evans@thyme>,990,136,Evening
<24079991.1075844363910.JavaMail.evans@thyme>,1228,166,Evening
<12409300.1075844363933.JavaMail.evans@thyme>,1209,136,Afternoon
<22317407.1075844363956.JavaMail.evans@thyme>,1011,93,Morning
<17228181.1075844363979.JavaMail.evans@thyme>,1255,205,Morning
<12854452.1075844364005.JavaMail.evans@thyme>,3696,527,Morning
<21358192.1075844364029.JavaMail.evans@thyme>,667,100,Morning
<1836119.1075844364056.JavaMail.evans@thyme>,1676,209,Morning
<23138230.1075844364079.JavaMail.evans@thyme>,1257,176,Morning
<21930897.1075844364104.JavaMail.evans@thyme>,1426,235,Afternoon
<30719931.1075844364131.JavaMail.evans@thyme>,2281,363,Afternoon
<7841413.1075844364159.JavaMail.evans@thyme>,2428,382,Morning
<22381241.1075844364185.JavaMail.evans@thyme>,2814,422,Morning
<16342032.1075844364208.JavaMail.evans@thyme>,328,58,Morning
<17516273.1075844364231.JavaMail.evans@thyme>,743,113,Morning
<22979541.1075844364254.JavaMail.evans@thyme>,1481,164,Afternoon
<5644739.1075844364280.JavaMail.evans@thyme>,482,74,Morning
<12749941.1075844364305.JavaMail.evans@thyme>,980,146,Afternoon
<9655734.1075844364328.JavaMail.evans@thyme>,683,102,Afternoon
<14701392.1075844364352.JavaMail.evans@thyme>,146,27,Afternoon
<25013168.1075844364375.JavaMail.evans@thyme>,349,53,Afternoon
<26395140.1075844364400.JavaMail.evans@thyme>,2628,280,Afternoon
<33528984.1075844364424.JavaMail.evans@thyme>,3173,333,Afternoon
<8517260.1075844364448.JavaMail.evans@thyme>,2505,264,Afternoon
<6393792.1075844364471.JavaMail.evans@thyme>,258,34,Afternoon
<19172243.1075844364495.JavaMail.evans@thyme>,916,147,Afternoon
<4679068.1075844364518.JavaMail.evans@thyme>,88,16,Afternoon
<23063312.1075844364543.JavaMail.evans@thyme>,2986,335,Afternoon
<4290964.1075844364567.JavaMail.evans@thyme>,935,157,Afternoon
<9772057.1075844364590.JavaMail.evans@thyme>,596,90,Afternoon
<23573443.1075844364612.JavaMail.evans@thyme>,371,61,Afternoon
<21680162.1075844364635.JavaMail.evans@thyme>,902,121,Afternoon
<10911855.1075844364661.JavaMail.evans@thyme>,477,75,Afternoon
<20587745.1075844364684.JavaMail.evans@thyme>,549,92,Evening
<4931006.1075844364707.JavaMail.evans@thyme>,483,74,Evening
<29526060.1075844364730.JavaMail.evans@thyme>,1438,235,Evening
<8002630.1075844364753.JavaMail.evans@thyme>,438,75,Evening
<3746437.1075844309259.JavaMail.evans@thyme>,417,71,Afternoon
<18259346.1075844309281.JavaMail.evans@thyme>,243,33,Afternoon
<29560592.1075844309303.JavaMail.evans@thyme>,402,64,Evening
<17962388.1075844309325.JavaMail.evans@thyme>,1171,215,Evening
<4640531.1075844309349.JavaMail.evans@thyme>,447,72,Morning
<12916927.1075844309371.JavaMail.evans@thyme>,214,38,Afternoon
<31187601.1075844309393.JavaMail.evans@thyme>,107,21,Afternoon
<16232180.1075844309415.JavaMail.evans@thyme>,115,22,Afternoon
<6551065.1075844308827.JavaMail.evans@thyme>,1690,262,Morning
<16731145.1075844309437.JavaMail.evans@thyme>,663,94,Evening
<14219500.1075844309462.JavaMail.evans@thyme>,396,71,Evening
<12484249.1075844309484.JavaMail.evans@thyme>,601,105,Evening
<6925238.1075844309506.JavaMail.evans@thyme>,192,31,Evening
<25715973.1075844309528.JavaMail.evans@thyme>,144,25,Morning
<27287382.1075844309552.JavaMail.evans@thyme>,389,66,Morning
<30619423.1075844309575.JavaMail.evans@thyme>,710,108,Morning
<29883165.1075844309597.JavaMail.evans@thyme>,618,91,Morning
<3619101.1075844309626.JavaMail.evans@thyme>,961,154,Afternoon
<25609467.1075844309648.JavaMail.evans@thyme>,75,13,Morning
<11672295.1075844308851.JavaMail.evans@thyme>,1709,210,Morning
<15627248.1075844309673.JavaMail.evans@thyme>,183,39,Morning
<16633750.1075844309695.JavaMail.evans@thyme>,71,13,Morning
<21477831.1075844309720.JavaMail.evans@thyme>,9890,1460,Morning
<32892315.1075844309744.JavaMail.evans@thyme>,565,74,Afternoon
<11886231.1075844309770.JavaMail.evans@thyme>,1151,147,Afternoon
<22353440.1075844309792.JavaMail.evans@thyme>,491,60,Morning
<18847421.1075844309814.JavaMail.evans@thyme>,144,29,Morning
<14770228.1075844309840.JavaMail.evans@thyme>,146,26,Morning
<7541266.1075844309862.JavaMail.evans@thyme>,400,65,Morning
<10968844.1075844309884.JavaMail.evans@thyme>,605,91,Afternoon
<17055573.1075844308874.JavaMail.evans@thyme>,1076,144,Morning
<5325966.1075844309906.JavaMail.evans@thyme>,572,86,Afternoon
<23853064.1075844309929.JavaMail.evans@thyme>,254,48,Afternoon
<23663224.1075844309951.JavaMail.evans@thyme>,800,132,Afternoon
<7852127.1075844582284.JavaMail.evans@thyme>,31,7,Morning
<23403441.1075844583802.JavaMail.evans@thyme>,64,11,Morning
<20688393.1075844309973.JavaMail.evans@thyme>,756,130,Morning
<18806382.1075844309997.JavaMail.evans@thyme>,329,53,Morning
<29681594.1075844310019.JavaMail.evans@thyme>,374,56,Morning
<4811359.1075844310042.JavaMail.evans@thyme>,436,71,Morning
<31889840.1075844310064.JavaMail.evans@thyme>,22,5,Morning
<7599581.1075844310089.JavaMail.evans@thyme>,1903,278,Afternoon
<17996562.1075844310112.JavaMail.evans@thyme>,2370,398,Night
<31058188.1075844308896.JavaMail.evans@thyme>,591,93,Afternoon
<8572879.1075844310135.JavaMail.evans@thyme>,395,49,Evening
<1646937.1075844310157.JavaMail.evans@thyme>,417,53,Morning
<31223456.1075844310180.JavaMail.evans@thyme>,359,56,Morning
<14864238.1075844310202.JavaMail.evans@thyme>,2184,298,Morning
<10515335.1075844310225.JavaMail.evans@thyme>,2100,298,Morning
<48911.1075844310249.JavaMail.evans@thyme>,580,94,Evening
<16743172.1075844310274.JavaMail.evans@thyme>,248,44,Morning
<15039626.1075844310296.JavaMail.evans@thyme>,889,128,Morning
<5467235.1075844310319.JavaMail.evans@thyme>,278,47,Afternoon
<15784397.1075844310342.JavaMail.evans@thyme>,107,21,Afternoon
<22226756.1075844308918.JavaMail.evans@thyme>,255,48,Afternoon
<7021110.1075844310364.JavaMail.evans@thyme>,983,137,Afternoon
<26421841.1075844310387.JavaMail.evans@thyme>,311,42,Evening
<12539835.1075844310410.JavaMail.evans@thyme>,604,92,Morning
<1625853.1075844310433.JavaMail.evans@thyme>,133,22,Evening
<12416603.1075844310455.JavaMail.evans@thyme>,145,26,Evening
<10843826.1075844310480.JavaMail.evans@thyme>,987,148,Morning
<18075554.1075844310502.JavaMail.evans@thyme>,272,42,Morning
<27578292.1075844310524.JavaMail.evans@thyme>,57,11,Morning
<20987795.1075844310546.JavaMail.evans@thyme>,345,60,Afternoon
<17683908.1075844310568.JavaMail.evans@thyme>,279,46,Evening
<3607576.1075844308940.JavaMail.evans@thyme>,28,5,Evening
<33241424.1075844308963.JavaMail.evans@thyme>,1711,267,Evening
<26368558.1075844450609.JavaMail.evans@thyme>,1934,299,Evening
<22980279.1075844450634.JavaMail.evans@thyme>,1902,299,Afternoon
<6719423.1075853640176.JavaMail.evans@thyme>,1505,209,Evening
<22686611.1075853640198.JavaMail.evans@thyme>,1345,180,Evening
<14874882.1075853640221.JavaMail.evans@thyme>,1485,226,Evening
<21624540.1075853640243.JavaMail.evans@thyme>,1120,173,Afternoon
<15605138.1075853640265.JavaMail.evans@thyme>,2066,335,Morning
<14116339.1075853640288.JavaMail.evans@thyme>,1286,197,Afternoon
<23485685.1075853640309.JavaMail.evans@thyme>,1148,183,Morning
<12873990.1075853640061.JavaMail.evans@thyme>,583,101,Afternoon
<14181686.1075853640083.JavaMail.evans@thyme>,1020,145,Morning
<14467530.1075853640105.JavaMail.evans@thyme>,210,33,Morning
<20363076.1075853640130.JavaMail.evans@thyme>,691,89,Afternoon
<20573876.1075853640153.JavaMail.evans@thyme>,357,49,Morning
<20296292.1075844453988.JavaMail.evans@thyme>,389,66,Morning
<5440372.1075844454013.JavaMail.evans@thyme>,226,40,Afternoon
<515550.1075844454035.JavaMail.evans@thyme>,28,5,Evening
<15708259.1075844454506.JavaMail.evans@thyme>,294,58,Afternoon
<20666373.1075844455192.JavaMail.evans@thyme>,23,3,Evening
<17806853.1075844455214.JavaMail.evans@thyme>,45,8,Evening
<22999949.1075844457195.JavaMail.evans@thyme>,492,81,Morning
<13099250.1075844457239.JavaMail.evans@thyme>,492,81,Afternoon
<8480944.1075844457270.JavaMail.evans@thyme>,482,79,Afternoon
<33553695.1075844457297.JavaMail.evans@thyme>,473,78,Morning
<21177652.1075844457342.JavaMail.evans@thyme>,483,80,Morning
<7827294.1075844772630.JavaMail.evans@thyme>,482,80,Morning
<10768371.1075844458405.JavaMail.evans@thyme>,418,68,Morning
<1748199.1075844459778.JavaMail.evans@thyme>,2519,339,Afternoon
<21856020.1075844459801.JavaMail.evans@thyme>,3693,458,Afternoon
<13771186.1075844459828.JavaMail.evans@thyme>,2729,349,Morning
<27409119.1075844459853.JavaMail.evans@thyme>,2685,368,Morning
<29832306.1075844459876.JavaMail.evans@thyme>,3136,398,Morning
<21249483.1075844459936.JavaMail.evans@thyme>,564,83,Morning
<20252200.1075844459958.JavaMail.evans@thyme>,677,102,Afternoon
<2582319.1075844459981.JavaMail.evans@thyme>,1392,201,Afternoon
<15158816.1075844460007.JavaMail.evans@thyme>,422,74,Morning
<28978664.1075844460031.JavaMail.evans@thyme>,391,64,Morning
<22165907.1075844460542.JavaMail.evans@thyme>,818,78,Morning
<4365198.1075844460751.JavaMail.evans@thyme>,598,93,Afternoon
<11086843.1075844779663.JavaMail.evans@thyme>,120,17,Afternoon
<8092805.1075844461525.JavaMail.evans@thyme>,20,3,Night
<26511840.1075844783252.JavaMail.evans@thyme>,431,63,Evening
<15203851.1075844783276.JavaMail.evans@thyme>,1033,125,Evening
<14135750.1075844783301.JavaMail.evans@thyme>,1718,200,Morning
<14185193.1075844783325.JavaMail.evans@thyme>,282,48,Morning
<6311319.1075844783353.JavaMail.evans@thyme>,179,28,Afternoon
<8786283.1075844783377.JavaMail.evans@thyme>,143,23,Morning
<31565265.1075844783400.JavaMail.evans@thyme>,553,93,Morning
<21846272.1075844783423.JavaMail.evans@thyme>,1734,276,Morning
<17706871.1075844783446.JavaMail.evans@thyme>,466,62,Morning
<5138071.1075844783469.JavaMail.evans@thyme>,953,146,Morning
<20007376.1075844783492.JavaMail.evans@thyme>,2635,420,Morning
<15019960.1075844783519.JavaMail.evans@thyme>,3247,513,Morning
<10477477.1075844783543.JavaMail.evans@thyme>,5173,862,Afternoon
<1300298.1075844783567.JavaMail.evans@thyme>,4127,649,Afternoon
<10188758.1075844783590.JavaMail.evans@thyme>,201,32,Afternoon
<14191390.1075844783612.JavaMail.evans@thyme>,237,39,Evening
<9799426.1075844783635.JavaMail.evans@thyme>,1645,242,Evening
<13814520.1075844783660.JavaMail.evans@thyme>,1485,218,Afternoon
<17539284.1075844783684.JavaMail.evans@thyme>,774,121,Afternoon
<7069608.1075844783707.JavaMail.evans@thyme>,2053,346,Evening
<2670867.1075844783729.JavaMail.evans@thyme>,197,27,Morning
<26989257.1075844783752.JavaMail.evans@thyme>,329,52,Afternoon
<19634248.1075844783774.JavaMail.evans@thyme>,72,8,Morning
<18524365.1075844783797.JavaMail.evans@thyme>,608,112,Morning
<20984967.1075844783819.JavaMail.evans@thyme>,559,92,Afternoon
<3713396.1075844783844.JavaMail.evans@thyme>,1292,221,Afternoon
<33372744.1075844783870.JavaMail.evans@thyme>,2886,454,Evening
<33384354.1075844783892.JavaMail.evans@thyme>,158,21,Evening
<27187295.1075844783916.JavaMail.evans@thyme>,786,109,Evening
<26168572.1075844783986.JavaMail.evans@thyme>,448,74,Evening
<31402774.1075855393603.JavaMail.evans@thyme>,4132,655,Night
<8762986.1075855393625.JavaMail.evans@thyme>,200,32,Night
<9107136.1075855393649.JavaMail.evans@thyme>,1614,242,Night
<21878874.1075855393672.JavaMail.evans@thyme>,1479,220,Night
<28782501.1075855393696.JavaMail.evans@thyme>,2031,346,Night
<28818930.1075855393742.JavaMail.evans@thyme>,327,52,Night
<1536592.1075855393764.JavaMail.evans@thyme>,448,74,Night
<8337926.1075855393937.JavaMail.evans@thyme>,547,93,Evening
<12219304.1075855393961.JavaMail.evans@thyme>,1713,276,Evening
<16732501.1075855393984.JavaMail.evans@thyme>,457,62,Evening
<3465339.1075855394008.JavaMail.evans@thyme>,939,146,Evening
<25028311.1075855394032.JavaMail.evans@thyme>,2622,422,Night
<12471236.1075855394057.JavaMail.evans@thyme>,3243,517,Night
<23090468.1075855394081.JavaMail.evans@thyme>,5150,866,Night
<12985743.1075855394128.JavaMail.evans@thyme>,235,39,Night
<13363277.1075855394152.JavaMail.evans@thyme>,766,121,Night
<21332873.1075855394196.JavaMail.evans@thyme>,604,112,Evening
<12493646.1075855394219.JavaMail.evans@thyme>,554,92,Night
<30638425.1075855394242.JavaMail.evans@thyme>,1275,221,Night
<13701782.1075855394266.JavaMail.evans@thyme>,2851,454,Night
<1796758.1075855394289.JavaMail.evans@thyme>,157,21,Night
<32682604.1075855394312.JavaMail.evans@thyme>,755,107,Night
<1468920.1075844509201.JavaMail.evans@thyme>,438,75,Evening
<25632507.1075844509225.JavaMail.evans@thyme>,1438,235,Evening
<195265.1075844509248.JavaMail.evans@thyme>,477,75,Afternoon
<27040528.1075844509271.JavaMail.evans@thyme>,902,121,Afternoon
<8930188.1075844509294.JavaMail.evans@thyme>,596,90,Afternoon
<700964.1075844509319.JavaMail.evans@thyme>,2986,335,Afternoon
<3507876.1075844509345.JavaMail.evans@thyme>,88,16,Afternoon
<1739925.1075844509370.JavaMail.evans@thyme>,1676,209,Morning
<17009741.1075844509393.JavaMail.evans@thyme>,990,136,Evening
<32524830.1075844509415.JavaMail.evans@thyme>,545,90,Afternoon
<9573180.1075844509438.JavaMail.evans@thyme>,321,61,Afternoon
<2941460.1075844509464.JavaMail.evans@thyme>,463,74,Morning
<11442533.1075844509487.JavaMail.evans@thyme>,1004,154,Morning
<14204266.1075844509513.JavaMail.evans@thyme>,3373,513,Afternoon
<24883180.1075844509537.JavaMail.evans@thyme>,2374,376,Afternoon
<22734619.1075844509560.JavaMail.evans@thyme>,1052,148,Afternoon
<16435293.1075844509583.JavaMail.evans@thyme>,561,68,Morning
<7900586.1075844509606.JavaMail.evans@thyme>,59,12,Evening
<10277821.1075844509630.JavaMail.evans@thyme>,1051,163,Afternoon
<1131933.1075844509658.JavaMail.evans@thyme>,6480,909,Morning
<32592841.1075844509681.JavaMail.evans@thyme>,766,95,Evening
<11789409.1075844509704.JavaMail.evans@thyme>,1571,217,Evening
<5691951.1075844509727.JavaMail.evans@thyme>,701,133,Afternoon
<948787.1075844509749.JavaMail.evans@thyme>,169,29,Afternoon
<7922097.1075844509772.JavaMail.evans@thyme>,908,158,Afternoon
<2703679.1075844509795.JavaMail.evans@thyme>,1114,202,Afternoon
<8045439.1075844509818.JavaMail.evans@thyme>,955,146,Morning
<28890747.1075844509843.JavaMail.evans@thyme>,1790,291,Evening
<601158.1075844509869.JavaMail.evans@thyme>,3370,523,Afternoon
<3791346.1075844509892.JavaMail.evans@thyme>,621,106,Afternoon
<1295337.1075844509918.JavaMail.evans@thyme>,1847,290,Afternoon
<27467274.1075844509945.JavaMail.evans@thyme>,646,95,Afternoon
<613845.1075844509973.JavaMail.evans@thyme>,605,84,Afternoon
<15694113.1075844510000.JavaMail.evans@thyme>,598,84,Afternoon
<33125470.1075844510023.JavaMail.evans@thyme>,696,119,Morning
<4644582.1075844510046.JavaMail.evans@thyme>,1329,182,Morning
<13891907.1075844510081.JavaMail.evans@thyme>,14243,1698,Morning
<9558958.1075844510106.JavaMail.evans@thyme>,1637,267,Afternoon
<32345923.1075844510128.JavaMail.evans@thyme>,365,39,Morning
<22588150.1075844510152.JavaMail.evans@thyme>,875,146,Morning
<4193578.1075844510176.JavaMail.evans@thyme>,1571,252,Morning
<17171409.1075844510198.JavaMail.evans@thyme>,255,42,Afternoon
<31760724.1075844510221.JavaMail.evans@thyme>,809,134,Afternoon
<18590037.1075844510248.JavaMail.evans@thyme>,1272,181,Morning
<17451934.1075844510272.JavaMail.evans@thyme>,1151,190,Evening
<15369226.1075844510296.JavaMail.evans@thyme>,1579,269,Night
<8579722.1075844510321.JavaMail.evans@thyme>,2061,257,Morning
<16007598.1075844510346.JavaMail.evans@thyme>,1411,221,Afternoon
<264723.1075844510369.JavaMail.evans@thyme>,917,162,Afternoon
<20016277.1075844510392.JavaMail.evans@thyme>,222,41,Afternoon
<30392410.1075844510417.JavaMail.evans@thyme>,429,81,Afternoon
<6124124.1075844510440.JavaMail.evans@thyme>,157,26,Morning
<16724665.1075844510463.JavaMail.evans@thyme>,397,77,Morning
<5982628.1075844510486.JavaMail.evans@thyme>,455,83,Evening
<20950833.1075844510508.JavaMail.evans@thyme>,160,27,Evening
<448077.1075844510531.JavaMail.evans@thyme>,239,40,Morning
<14644464.1075844510555.JavaMail.evans@thyme>,610,103,Evening
<7763861.1075844510577.JavaMail.evans@thyme>,115,20,Evening
<27593402.1075844510600.JavaMail.evans@thyme>,1408,239,Afternoon
<6506634.1075844510623.JavaMail.evans@thyme>,1001,151,Morning
<3111941.1075844510648.JavaMail.evans@thyme>,1177,206,Morning
<24601011.1075844510671.JavaMail.evans@thyme>,163,31,Morning
<11481490.1075844510695.JavaMail.evans@thyme>,2405,369,Afternoon
<31431125.1075844510717.JavaMail.evans@thyme>,161,25,Afternoon
<15496720.1075844510740.JavaMail.evans@thyme>,232,42,Afternoon
<3882744.1075844510762.JavaMail.evans@thyme>,153,31,Afternoon
<27467094.1075844510785.JavaMail.evans@thyme>,790,138,Afternoon
<31140391.1075844510807.JavaMail.evans@thyme>,191,32,Afternoon
<28085855.1075844510830.JavaMail.evans@thyme>,377,58,Afternoon
<28784704.1075844510857.JavaMail.evans@thyme>,269,44,Evening
<30279461.1075844510880.JavaMail.evans@thyme>,411,51,Evening
<20393167.1075844510903.JavaMail.evans@thyme>,325,60,Morning
<23000247.1075844510925.JavaMail.evans@thyme>,266,26,Morning
<18104585.1075844510948.JavaMail.evans@thyme>,131,26,Evening
<12180052.1075844510972.JavaMail.evans@thyme>,452,85,Afternoon
<28099121.1075844510996.JavaMail.evans@thyme>,303,58,Morning
<16866392.1075844511019.JavaMail.evans@thyme>,3189,494,Morning
<5623383.1075844511043.JavaMail.evans@thyme>,284,52,Morning
<22926279.1075844511068.JavaMail.evans@thyme>,2637,444,Afternoon
<16430514.1075844511091.JavaMail.evans@thyme>,272,55,Morning
<28239553.1075844511114.JavaMail.evans@thyme>,2347,400,Afternoon
<28287849.1075844511138.JavaMail.evans@thyme>,1674,257,Afternoon
<1135295.1075844511161.JavaMail.evans@thyme>,1998,337,Evening
<21994626.1075844511185.JavaMail.evans@thyme>,0,0,Evening
<28066421.1075844511208.JavaMail.evans@thyme>,951,161,Morning
<4137637.1075844511233.JavaMail.evans@thyme>,750,137,Morning
<16492491.1075844511258.JavaMail.evans@thyme>,5086,825,Morning
<29700651.1075844511282.JavaMail.evans@thyme>,2125,334,Morning
<23116409.1075844511305.JavaMail.evans@thyme>,710,119,Evening
<24283052.1075844511328.JavaMail.evans@thyme>,381,65,Afternoon
<2703465.1075844511352.JavaMail.evans@thyme>,1280,188,Morning
<4435610.1075844511374.JavaMail.evans@thyme>,256,38,Afternoon
<24916700.1075844511400.JavaMail.evans@thyme>,732,112,Afternoon
<15675188.1075844511424.JavaMail.evans@thyme>,3132,464,Afternoon
<17054963.1075844511448.JavaMail.evans@thyme>,2215,351,Afternoon
<20809069.1075844511471.JavaMail.evans@thyme>,374,60,Afternoon
<188351.1075844511493.JavaMail.evans@thyme>,1084,140,Morning
<11509154.1075844511516.JavaMail.evans@thyme>,254,33,Morning
<26619500.1075844511541.JavaMail.evans@thyme>,266,54,Morning
<12711134.1075844511564.JavaMail.evans@thyme>,516,78,Morning
<28516963.1075844511590.JavaMail.evans@thyme>,2858,424,Morning
<26657450.1075844511614.JavaMail.evans@thyme>,2479,376,Afternoon
<12999950.1075844511637.JavaMail.evans@thyme>,1333,221,Morning
<17258251.1075844511659.JavaMail.evans@thyme>,222,27,Morning
<14929978.1075844511682.JavaMail.evans@thyme>,1121,162,Afternoon
<8098129.1075844511705.JavaMail.evans@thyme>,247,48,Morning
<8485590.1075844511728.JavaMail.evans@thyme>,180,32,Morning
<14417189.1075844787750.JavaMail.evans@thyme>,878,137,Night
<22987635.1075844787917.JavaMail.evans@thyme>,5814,915,Night
<7458142.1075844788009.JavaMail.evans@thyme>,650,102,Night
<23191495.1075844788035.JavaMail.evans@thyme>,133,23,Evening
<11188715.1075844788060.JavaMail.evans@thyme>,2077,318,Evening
<9702992.1075844788083.JavaMail.evans@thyme>,1088,193,Afternoon
<3653927.1075844788107.JavaMail.evans@thyme>,640,120,Afternoon
<6953688.1075844788130.JavaMail.evans@thyme>,157,33,Afternoon
<548664.1075844788153.JavaMail.evans@thyme>,947,127,Afternoon
<27495927.1075844788176.JavaMail.evans@thyme>,1584,219,Afternoon
<12421193.1075844788199.JavaMail.evans@thyme>,777,135,Afternoon
<20873840.1075844788224.JavaMail.evans@thyme>,1267,177,Afternoon
<15051937.1075844788262.JavaMail.evans@thyme>,1491,197,Afternoon
<11047418.1075844788285.JavaMail.evans@thyme>,351,56,Afternoon
<17288459.1075844788309.JavaMail.evans@thyme>,210,35,Afternoon
<19305173.1075844788334.JavaMail.evans@thyme>,1679,223,Afternoon
<24245531.1075844788357.JavaMail.evans@thyme>,583,101,Afternoon
<9625639.1075844788380.JavaMail.evans@thyme>,1033,155,Morning
<12208843.1075844788404.JavaMail.evans@thyme>,4110,619,Morning
<8677968.1075844788475.JavaMail.evans@thyme>,517,66,Morning
<23059114.1075844788498.JavaMail.evans@thyme>,557,77,Morning
<848769.1075844788522.JavaMail.evans@thyme>,1435,203,Night
<4640382.1075844788545.JavaMail.evans@thyme>,61,11,Morning
<10412422.1075844788568.JavaMail.evans@thyme>,1479,252,Night
<15219532.1075844788608.JavaMail.evans@thyme>,903,135,Evening
<9254275.1075844788631.JavaMail.evans@thyme>,1187,133,Evening
<11821858.1075844788659.JavaMail.evans@thyme>,3094,389,Evening
<14181141.1075844788682.JavaMail.evans@thyme>,902,133,Evening
<5311654.1075844788705.JavaMail.evans@thyme>,236,37,Afternoon
<18182588.1075844788728.JavaMail.evans@thyme>,790,129,Afternoon
<14548898.1075844788752.JavaMail.evans@thyme>,755,139,Afternoon
<12193845.1075844788775.JavaMail.evans@thyme>,114,21,Afternoon
<25044402.1075844788810.JavaMail.evans@thyme>,926,151,Afternoon
<14471177.1075844788846.JavaMail.evans@thyme>,77,13,Afternoon
<14559845.1075844788870.JavaMail.evans@thyme>,539,78,Afternoon
<28411065.1075844788895.JavaMail.evans@thyme>,1828,248,Afternoon
<25216498.1075844788920.JavaMail.evans@thyme>,1021,146,Afternoon
<21210125.1075844788955.JavaMail.evans@thyme>,526,65,Afternoon
<29841480.1075844788978.JavaMail.evans@thyme>,206,33,Afternoon
<7670256.1075844789002.JavaMail.evans@thyme>,1516,212,Afternoon
<31428268.1075844789026.JavaMail.evans@thyme>,2134,305,Afternoon
<1044320.1075844789073.JavaMail.evans@thyme>,1306,216,Evening
<2928553.1075844789096.JavaMail.evans@thyme>,1006,138,Morning
<29408738.1075844789119.JavaMail.evans@thyme>,90,20,Afternoon
<15884314.1075844789147.JavaMail.evans@thyme>,2817,357,Morning
<8611883.1075844789171.JavaMail.evans@thyme>,1020,145,Morning
<19658735.1075844789195.JavaMail.evans@thyme>,440,63,Morning
<27422089.1075844789219.JavaMail.evans@thyme>,1100,161,Morning
<12934133.1075844789242.JavaMail.evans@thyme>,1675,257,Morning
<18367663.1075844789265.JavaMail.evans@thyme>,340,70,Morning
<4540936.1075844789288.JavaMail.evans@thyme>,1119,154,Night
<16734069.1075844789311.JavaMail.evans@thyme>,194,33,Evening
<29819503.1075844789339.JavaMail.evans@thyme>,503,59,Afternoon
<7403145.1075844789362.JavaMail.evans@thyme>,622,81,Afternoon
<4824479.1075844789384.JavaMail.evans@thyme>,70,14,Afternoon
